PK_DAL_KAV_7.txt,m,44.3746944444,135.348611111,"","-0.633209632845,-0.549331025148,-0.497850093608,-0.455910789759,-0.4043311498,-0.355932052403,-0.288153574365,-0.233195975001,-0.178238375637,-0.123182067853,-0.0616659665222,-0.00323169933456,0.0389050213543,0.0843209930268,0.132917507263,0.188072523467,0.227028701592,0.275723924248,0.308220308826,0.347275195371,0.379771579949,0.405906879399,0.432042178849,0.454996935736,0.45847360356,0.465229522367,0.471886732755,0.481823194126,0.475560817419,0.466117898148,0.450116476909,0.430835804687,0.395455002806,0.3728950796,0.334136318315,0.292197014466,0.237239415102,0.188741609286,0.117585171843,0.0625288640597,-0.00554573923919,-0.0671605489905,-0.109297269679,-0.154713241352,-0.196948670461,-0.235904848586,-0.278140277695,-0.313915913256,-0.346412297834,-0.391926977926,-0.430981864472,-0.466856208453,-0.499550009871,-0.522406058337,-0.538802313256,-0.633209632845","-0.0450291002179,-0.103858201086,-0.162489885114,-0.191904435548,-0.234337281497,-0.267031082914,-0.309562637283,-0.329336851606,-0.349111065929,-0.352686442173,-0.359541069401,-0.340457814018,-0.337474688295,-0.328031769024,-0.328327894284,-0.315704432449,-0.302982262194,-0.287079549376,-0.271078128137,-0.242157119803,-0.226155698565,-0.190676188264,-0.155196677962,-0.10997812313,-0.071120653425,-0.0258033901725,0.00331503500126,0.0388932537225,0.0745701808638,0.119986152536,0.152482537114,0.178519128144,0.220853265673,0.240430063156,0.260105569058,0.289520119492,0.309294333815,0.325789297154,0.345662219897,0.349237596141,0.343172636274,0.333828425423,0.330845299699,0.321402380428,0.302220416626,0.289498246371,0.270316282568,0.247855067782,0.231853646544,0.206211889194,0.17729088086,0.138630827995,0.0902317305992,0.0612120138455,0.028913046108,-0.0450291002179"
PK_DAL_KAV_7.txt,m,44.3746944444,135.348611111,"","-1.00490625398,-0.960617746165,-0.91632923835,-0.878226086587,-0.831955547853,-0.79286138063,-0.746590841897,-0.685967560144,-0.59762980781,-0.530821170006,-0.489744971864,-0.406601560121,-0.3501816035,-0.249712402359,-0.169781300289,-0.0898501982196,-0.0611447121794,0.0145830647583,0.0769491141352,0.160844278042,0.23657205498,0.311308816458,0.373674865835,0.451384673692,0.529094481548,0.584284159415,0.668179323322,0.691690468771,0.724360016648,0.757029564525,0.782522740893,0.799848530291,0.818165335148,0.834260845792,0.839215923088,0.845162015844,0.840958690712,0.844922752549,0.834534071366,0.836516102285,0.832312777153,0.82192409597,0.810544399328,0.799164702685,0.780608634533,0.762052566381,0.743496498229,0.718755074026,0.699207990414,0.679660906802,0.652937451681,0.598499525978,0.557423327837,0.523523501205,0.488632659114,0.469085575502,0.441371104921,0.420833005851,0.37158942074,0.343874950159,0.322345835628,0.266916894467,0.238211408426,0.202329550876,0.174615080295,0.145909594255,0.110027736705,0.0679605231038,0.0392550370635,-0.0109795635068,-0.0468614210571,-0.0837342940666,-0.113430795566,-0.143127297066,-0.165647427055,-0.195343928555,-0.227022460973,-0.250533606421,-0.27404475187,-0.29656488186,-0.335419785788,-0.358930931237,-0.382442076685,-0.397785835165,-0.435649723634,-0.466337240592,-0.4908394015,-0.529694305429,-0.568549209357,-0.608395128744,-0.648241048132,-0.688086967519,-0.711598112968,-0.750453016896,-0.774955177804,-0.806633710222,-0.83212688659,-0.865787449926,-0.899448013263,-0.923950174171,-0.951425381457,-0.962565814804,-0.974697263611,-1.00490625398","-0.188706028162,-0.238701365438,-0.288696702713,-0.330524653019,-0.366167247274,-0.40081882607,-0.436461420326,-0.4740860455,-0.522851104021,-0.568643116164,-0.58894195194,-0.622363251982,-0.637467747166,-0.651341963596,-0.655066762139,-0.658791560681,-0.662755622518,-0.643960291071,-0.616006557195,-0.591025869697,-0.57223053825,-0.560611578312,-0.532657844437,-0.499509769969,-0.466361695502,-0.437416946167,-0.412436258669,-0.401056562027,-0.376315137824,-0.351573713621,-0.325841273958,-0.306294190347,-0.279570735225,-0.215974407094,-0.180092549544,-0.137034320483,-0.114514190494,-0.0858087044536,-0.0551211874948,-0.0407684444747,-0.0182483144852,0.0124392024736,0.0359503479223,0.0594614933711,0.0839636542791,0.108465815187,0.132967976095,0.165637523973,0.182963313371,0.200289102769,0.218605907626,0.24806314583,0.268361981606,0.287669801923,0.299801250729,0.317127040127,0.328267473475,0.338416891363,0.352530371088,0.363670804435,0.366643850813,0.388924717507,0.392888779345,0.397843856641,0.408984289988,0.412948351826,0.417903429122,0.431025893388,0.434989955225,0.44192706344,0.446882140737,0.444660846523,0.44144853685,0.438236227177,0.434032902045,0.430820592372,0.413255539679,0.401875843037,0.390496146395,0.386292821263,0.369718784029,0.358339087387,0.346959390745,0.341765050153,0.33236738443,0.321978703247,0.303422635095,0.286848597861,0.270274560627,0.246524151883,0.22277374314,0.199023334396,0.187643637754,0.17106960052,0.152513532368,0.134948479675,0.109216040013,0.0772982442995,0.0453804485865,0.0268243804342,-0.0132608022482,-0.0409752728291,-0.0758661149201,-0.188706028162"
bpelis_1_mucronulatum_18_07_1978.txt,m,42.662547,131.461403,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DATA/гербарий БПИ/о.большой пелис1.JPG","-2.00128585646,-1.47413020041,-0.716552613975,-0.0776421093778,0.696518912707,1.50527036435,1.79139360317,1.86319407347,1.82729749621,1.69598736915,1.30980572674,0.814136615278,0.227823534148,-0.206068541047,-0.601319701466,-1.05525132895,-1.58193734276,-2.01595414429,-2.00128585646","0.229190801074,0.46236438475,0.794055403187,0.884229730617,0.821983052112,0.533130107315,0.355665147844,0.215050681659,0.0167096644308,-0.167916980998,-0.457621062801,-0.700693354177,-0.850142517248,-0.864341162831,-0.768575381355,-0.581094303623,-0.268980511007,0.117795499978,0.229190801074"
PK_OLG_1.txt,R,43.7424722222,135.302888889,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DONE/отцифрованые гербарные листы/отцифрованые гербарные листы/PK_OLG_1.JPG","-1.89200620345,-1.67878787344,-1.38729974629,-1.14396155103,-0.89291753767,-0.549867957094,-0.206848271171,0.195498475572,0.571166773243,0.986366515025,1.40756631413,1.79005765486,2.04704193624,2.18537209597,2.19134225865,2.05715692221,1.81981878427,1.5343606091,1.18183966036,0.860291457258,0.63504311794,0.249050571724,-0.142089151438,-0.465283325999,-0.805654686815,-1.06008032705,-1.25262026531,-1.38324460695,-1.49066181036,-1.67373038046,-1.79491324859,-1.89200620345","-0.148727988156,-0.211406781198,-0.387532729628,-0.538745779055,-0.603130332861,-0.728517813598,-0.770518214895,-0.841725811758,-0.832134864981,-0.78642399562,-0.691710313985,-0.53081663382,-0.379424216471,-0.169617407991,-0.0372275162769,0.18107820137,0.381294063073,0.523035744337,0.690543204985,0.788429250921,0.836489498853,0.850105690313,0.833631911172,0.72691811488,0.575495802878,0.48084191055,0.413719347677,0.290741034819,0.178086970507,0.0688444277227,-0.0128667856065,-0.148727988156"
PK_OLG_TAZOVA9.txt,R,43.7381111111,135.132027778,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DONE/отцифрованые гербарные листы/отцифрованые гербарные листы/PK_OLG_TAZOVA9.JPG","-0.969570601215,-0.902702841551,-0.883902383373,-0.811767872493,-0.610964785752,-0.436962187885,-0.189025265251,0.0330446341026,0.200847015159,0.354449148709,0.594119115598,0.757321285985,0.89465643309,1.04525836211,1.115059209,1.12945926426,1.10905879994,0.982656770768,0.822387687612,0.702185875246,0.588850820234,0.432248482154,0.281379628087,0.165311293593,-0.139159694023,-0.277428306723,-0.398296659635,-0.518698279751,-0.642299912146,-0.75536804211,-0.834102385297,-0.919703485839,-0.9487705214,-0.969570601215","-0.0645748026791,-0.165976156869,-0.304244769568,-0.412512881113,-0.574781585906,-0.659449220855,-0.698316101002,-0.746116477441,-0.737382788898,-0.695915319719,-0.610247101877,-0.495978581272,-0.390643556958,-0.231507747145,-0.123439443349,-0.0142378662107,0.111897237918,0.276699414444,0.371900551824,0.443301404859,0.51996900911,0.596169880564,0.622236711595,0.631370015635,0.615969377486,0.597168919309,0.569901697637,0.499367192896,0.404565671014,0.296030634421,0.213829353907,0.126361322177,0.0931608087433,-0.0645748026791"
PK_OLG_TAZOVA9.txt,R,43.7381111111,135.132027778,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DONE/отцифрованые гербарные листы/отцифрованые гербарные листы/PK_OLG_TAZOVA9.JPG","-0.854728775784,-0.732364440475,-0.574583457122,-0.359659415509,-0.216801769859,0.0149162824711,0.240468835427,0.537492257609,0.828945707153,0.979370137659,1.03098526968,1.01363777863,0.889444816712,0.660235010533,0.367632553917,0.0563654135719,-0.241891108485,-0.489212118058,-0.622842537848,-0.782578287018,-0.890103377427,-0.854728775784","-0.0599697071366,-0.16128725177,-0.25826792364,-0.407459254272,-0.537985901173,-0.634371046307,-0.594064045165,-0.498484658776,-0.340150195088,-0.15256458273,-0.0214844554937,0.120182136683,0.322775179548,0.485019174869,0.595094557832,0.633103544831,0.564862587697,0.460567409381,0.32578798252,0.162437026529,0.0562291287982,-0.0599697071366"
khasan_2_mucronulatum_23_05_1973.txt,m,42.467918,130.924387,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DATA/родод гбс/Хас.р2.JPG","-2.25218775815,-1.864715068,-1.53980058184,-1.19576895054,-0.85751406412,-0.379947404911,0.00988217207753,0.442582831576,0.816792102927,1.32482139035,1.75495715631,2.11732794971,2.27839874265,2.34359882166,2.31756497893,1.90434343422,1.31036397506,0.842925864769,0.299304162038,-0.142670081866,-0.632437188653,-1.03040039736,-1.48978185739,-1.91007406259,-2.21537840871,-2.25218775815","0.0138017209613,-0.22202772357,-0.453790352242,-0.675709420165,-0.815953138929,-0.944928356086,-0.973966043445,-0.968836256356,-0.897081449401,-0.756421717208,-0.53494160037,-0.275797169569,-0.0719322755694,0.106753740216,0.274741230738,0.654519240263,0.868666646097,0.954485792573,0.976891770528,0.942801277537,0.884101882675,0.788023162022,0.599855555117,0.359258293125,0.153683470096,0.0138017209613"
olg_1_sichotense_18_06_1971.txt,s,43.745801,135.284686,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DATA/Rh. sichotense/Ольг. р. 1.JPG","-1.015828533,-0.869598798136,-0.760294753055,-0.649264270193,-0.447191955167,-0.203669314467,0.0910076011389,0.430587717982,0.82164944846,1.07569438521,1.26937210592,1.36748335857,1.31418556301,1.15249181333,0.912258378833,0.606642084304,0.278328685111,0.0422925477712,-0.291200164766,-0.522711666218,-0.768942760882,-0.879392491511,-0.946665458684,-0.991404990557,-1.015828533","-0.0223900141541,-0.134566182564,-0.311961541638,-0.455884086489,-0.557120875977,-0.658521334829,-0.725049880404,-0.724796466898,-0.606770488768,-0.46588373661,-0.270553503346,-0.0525261654177,0.177258898253,0.41066050685,0.537556268473,0.659927394207,0.68673205189,0.665344302137,0.591730517152,0.504959907371,0.324185597957,0.211428677313,0.131980901528,0.10664926812,-0.0223900141541"
olg_1_sichotense_18_06_1971.txt,s,43.745801,135.284686,"/home/dmitry/РАБОЧАЯ/ДАННЫЕ/РОДОДЕНДРОНЫ_ИННЫ/DATA/Rh. sichotense/Ольг. р. 1.JPG","-0.933228028932,-0.84061719861,-0.73066429151,-0.598744687323,-0.458851668639,-0.277018609406,0.0140100222011,0.330314337861,0.51609429712,0.696532108567,0.791056678069,0.860265756296,0.868877083852,0.845554946201,0.855521714321,0.857475260723,0.774193285462,0.640958047933,0.438473924955,0.232003094729,0.000894493510382,-0.269483074352,-0.465907522014,-0.606398646535,-0.772843175391,-0.899978930382,-0.935261189778,-0.933228028932","-0.0082946087696,-0.112148033332,-0.283256989718,-0.42905045483,-0.529555085204,-0.590750941712,-0.595295947576,-0.522578846273,-0.461901481159,-0.365264136367,-0.259337743737,-0.13144465402,-0.0162292135516,0.0170596922196,0.0736707356418,0.18422174858,0.274759610834,0.379928668738,0.456433441179,0.510293796251,0.556818649886,0.546054739818,0.458068529804,0.389417750194,0.272807061939,0.114256333135,0.0796119867998,-0.0082946087696"
PK_DAL_KAV_4.txt,m,44.3746944444,135.348611111,"","-1.09439683372,-0.977247183776,-0.854703956624,-0.743433449962,-0.643111953071,-0.553577610592,-0.4470532597,-0.284327161719,-0.166206379619,-0.0760246157044,0.00876357100459,0.138966350389,0.257896409285,0.354281027201,0.485131228022,0.559132260319,0.621698716767,0.684427028575,0.724448044044,0.753196339024,0.782106489364,0.805299351779,0.823098636988,0.835180634272,0.836151766427,0.837122898581,0.826821310246,0.771590695313,0.721591802226,0.66048204401,0.587937709944,0.526504241009,0.45935348415,0.386485439367,0.302506529453,0.195658467843,0.0832549736672,-0.0463003842812,-0.159027589175,-0.288906657842,-0.396402140888,-0.481190327597,-0.577413090155,-0.67395956343,-0.759395171576,-0.816729906177,-0.88026749478,-0.960795091796,-1.00685710591,-1.04736368745,-1.09439683372","0.142358192564,0.228603077504,0.331837970859,0.434911008854,0.515276750511,0.561662475341,0.602654622965,0.655728767874,0.674337329878,0.675632172751,0.65993700721,0.622343822126,0.584588781683,0.546510030523,0.463825963482,0.414150781113,0.375586463875,0.325749426148,0.286861398192,0.247811514877,0.197488911072,0.152721739833,0.0909645601797,0.0347628130919,-0.0328735098444,-0.100509832781,-0.168308011076,-0.248026331297,-0.299481922615,-0.362372089782,-0.414151391818,-0.454496118006,-0.489285411628,-0.518519272686,-0.559187709591,-0.577634416237,-0.601798410806,-0.60929610768,-0.610914661271,-0.595866917166,-0.569222741854,-0.553527576313,-0.526721545641,-0.477370073991,-0.416584026492,-0.349756980351,-0.243556340177,-0.131962122797,-0.0649732212968,0.00773296812743,0.142358192564"
